Extended Stay Deluxe|Fairfax,Extended Stay Deluxe Hotel Washington D.C. Fairfax (Virginia),0.579710144928
Wingate by Wyndham|Bozeman,Wingate Hotel Bozeman,0.56
Ramada|Bozeman,Ramada Limited Hotel Bozeman,0.6
Travelodge|Merced,Travelodge Hotel Yosemite Merced,0.666666666667
hotel closed|Worcester,Beechwood Hotel Worcester,0.4
Holiday Inn|Worcester,Hampton Inn Worcester,0.545454545455
Westgate at The Canyons|Park City,Silverado Lodge at the Canyons Park City,0.679245283019
Marriott Summit Watch Vacation Club|Park City,Park Station Condominiums Park City,0.433333333333
Silver King Condos previousl|Park City,Silver Cliff Condominiums Park City,0.641509433962
Shadow Ridge Resort and Conference Center|Park City,Shadow Ridge Hotel Park City,0.489795918367
Marriott|Cleveland,Marriott Hotel Airport Cleveland (Ohio),0.484848484848
Radisson|Cleveland,Radisson Hotel Cleveland (Ohio),0.64
Candlewood Suites|Cleveland,Classic Suites Cleveland (Tennessee),0.58064516129
La Quinta Inn|Cleveland,La Quinta Inn Airport Cleveland (Ohio),0.619047619048
REVIEW|Cleveland,Renaissance Hotel Cleveland,0.470588235294
Hiton|Cleveland,Hampton Inn Cleveland (Tennessee),0.5
Extended StayAmerica|Cleveland,M Star Hotel Cleveland (Tennessee),0.384615384615
Homestead Studio Suites|Cleveland,Best Western Inn & Suites Cleveland (Texas),0.583333333333
Crowne Plaza City Center|Cleveland,Crowne Plaza Hotel Cleveland (Ohio),0.622222222222
Holiday Inn Select City Center Lakeshore|Cleveland,Holiday Inn Express Hotel & Suites Cleveland (Mississippi),0.550724637681
OR|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
Customer Favorite|Cleveland,Comfort Inn Cleveland (Mississippi),0.5
or|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
or|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
Radisson|Cleveland,Radisson Hotel Cleveland (Ohio),0.64
Hilton Garden Inn|Cleveland,Hilton Garden Inn Airport Cleveland (Ohio),0.68
or|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
or|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
OR|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
OR|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
OR|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
OR|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
Skyline Hotel|Cleveland,Wingate Hotel Cleveland (Tennessee),0.428571428571
OR|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
Amerisuites|Cleveland,Classic Suites Cleveland (Tennessee),0.64
La Quinta Independence|Cleveland,La Quinta Inn Airport Cleveland (Ohio),0.509803921569
Holiday Inn Strongville|Cleveland,Holiday Inn Airport Cleveland (Ohio),0.6
Holiday Inn ClevelandWest|Cleveland,Holiday Inn Express Hotel & Suites Cleveland (Mississippi),0.666666666667
OR|Cleveland,Comfort Inn Cleveland (Mississippi),0.307692307692
OR|El Paso - Las Cruces,Comfort Inn Las Cruces,0.307692307692
OR|El Paso - Las Cruces,Comfort Inn Las Cruces,0.307692307692
La Quinta Inn Cielo Vista aka La Quinta Airport East|El Paso - Las Cruces,La Quinta Inn Airport East El Paso,0.666666666667
OR|El Paso - Las Cruces,Comfort Inn Las Cruces,0.307692307692
OR|El Paso - Las Cruces,Comfort Inn Las Cruces,0.307692307692
Hotel Indigo|Athens,Hotel Indigo University Athens (Georgia),0.521739130435
REVIEW|Hillsville,Red Carpet Inn Hillsville,0.3
Ramada Florida City|Florida City - Homestead,Floridian Hotel Homestead,0.5
Sofitel Lafayette Square|White House - Capitol Hill,Best Western Inn White House,0.35
REVIEW|White House - Capitol Hill,Comfort Inn White House,0.235294117647
The George Hotel|White House - Capitol Hill,Holiday Inn Express White House,0.344827586207
OR|White House - Capitol Hill,Comfort Inn White House,0.307692307692
Hilton Capital Hill|White House - Capitol Hill,Quality Inn White House,0.333333333333
Hotel Monaco|White House - Capitol Hill,Comfort Inn White House,0.352941176471
OR|White House - Capitol Hill,Comfort Inn White House,0.307692307692
Hyatt Regency Washington on Capitol Hill|White House - Capitol Hill,Best Western Inn White House,0.321428571429
Holiday Inn on the Hill|White House - Capitol Hill,Holiday Inn Express White House,0.619047619048
OR|White House - Capitol Hill,Comfort Inn White House,0.307692307692
OR|White House - Capitol Hill,Comfort Inn White House,0.307692307692
OR|White House - Capitol Hill,Comfort Inn White House,0.307692307692
W Hotel|White House - Capitol Hill,Best Western Inn White House,0.117647058824
REVIEW|White House - Capitol Hill,Comfort Inn White House,0.235294117647
OR|White House - Capitol Hill,Comfort Inn White House,0.307692307692
Club Quarters|White House - Capitol Hill,Best Western Inn White House,0.344827586207
Embassy Suites Convention Center|White House - Capitol Hill,Best Western Inn White House,0.416666666667
Customer Favorite|White House - Capitol Hill,Comfort Inn White House,0.5
Hamilton Crowne Plaza Hotel|White House - Capitol Hill,Holiday Inn Express White House,0.35
Phoenix Park Hotel|White House - Capitol Hill,Holiday Inn Express White House,0.387096774194
Four Points|White House - Capitol Hill,Comfort Inn White House,0.545454545455
OR|White House - Capitol Hill,Comfort Inn White House,0.307692307692
Henley Hotel|White House - Capitol Hill,Holiday Inn Express White House,0.24
Red Roof Inn|White House - Capitol Hill,Comfort Inn White House,0.521739130435
Red Lion On the Falls|Idaho Falls,Red Lion Hotel Idaho Falls,0.551724137931
Best Western Georgetown Corporate Center|Georgetown,Best Western Hotel Georgetown (Kentucky),0.571428571429
Days Inn|Georgetown,Quality Inn Georgetown (Kentucky),0.631578947368
Latham Hotel|Georgetown,Hotel Chateau Chamonix Georgetown,0.454545454545
OR|Georgetown,Harbor Inn Georgetown (South Carolina),0.333333333333
Georgetown Inn|Georgetown,Harbor Inn Georgetown (South Carolina),0.461538461538
REVIEW|Georgetown,Microtel Inn Georgetown (Kentucky),0.333333333333
OR|Georgetown,Harbor Inn Georgetown (South Carolina),0.333333333333
Holiday Inn Georgetown on Wisconsin|Georgetown,Holiday Inn Lexington North Georgetown (Kentucky),0.615384615385
Savoy Suites|Georgetown,Candlewood Suites Georgetown (Texas),0.620689655172
Holiday Inn Express may be in process of being downgraded to|Half Moon Bay,Holiday Inn Express Half Moon Bay,0.481012658228
Holiday Inn Express Valley View Mall|La Crosse - Onalaska,Holiday Inn Express Onalaska,0.690909090909
Brentwood Suites|Nashville,Crestwood Suites Madison Nashville,0.7
OR|Nashville,Comfort Inn Nashville (Indiana),0.307692307692
Candlewood Suites|Nashville,Crestwood Suites Madison Nashville,0.634146341463
OR|Nashville,Comfort Inn Nashville (Indiana),0.307692307692
Loews Vanderbilt Hotel Nashville|Nashville,Loews Vanderbilt Hotel Nashville (Tennessee),0.695652173913
Hilton|Nashville,Days Inn Joelton Nashville,0.454545454545
Sheraton|Nashville,Days Inn Joelton Nashville,0.416666666667
Union Station  A Wyndham Historic Hotel|Nashville,Wyndham Hotel Union Station Nashville,0.472727272727
Holiday Inn Select|Nashville,Holiday Inn Express Airport Nashville,0.666666666667
Hotel Indigo Music RowVanderbilt|Nashville,Hilton Garden Inn Vanderbilt Nashville,0.592592592593
Marriott Vanderbilt|Nashville,Embassy Suites Vanderbilt Nashville,0.681818181818
Hotel Indigo Downtown|Nashville,Best Western Inn Downtown Nashville,0.55
Comfort Inn on Demonbraeau|Nashville,Comfort Inn Downtown Nashville (Tennessee),0.610169491525
OR|Nashville,Comfort Inn Nashville (Indiana),0.307692307692
Aloft|Nashville,Comfort Inn Nashville (Indiana),0.375
Amerisuites Franklin|Nashville,Alexis Inn & Suites Airport Nashville,0.510638297872
Gaylord Opryland Resort and Conference Center|Nashville,Gaylord Opryland Hotel Nashville (Tennessee),0.647887323944
Hotel Preston Nashville Airport AIRPORT BNA ZONE|Nashville,Radisson Hotel Airport Nashville (Tennessee),0.571428571429
OR|Nashville,Comfort Inn Nashville (Indiana),0.307692307692
OR|Nashville,Comfort Inn Nashville (Indiana),0.307692307692
Best Western Opryland|Nashville,Best Western US Inn Nashville (Illinois),0.7
REVIEW|Nashville,Drake Inn Nashville (Tennessee),0.285714285714
Holiday Inn Select Briley Pkwy ZONE Airport BNA|Nashville,Holiday Inn Express Airport Nashville,0.621621621622
OR|Nashville,Comfort Inn Nashville (Indiana),0.307692307692
OPRYLAND ZONE|Nashville,Days Inn Opryland Nashville (Tennessee),0.511627906977
Radisson|Nashville,Crestwood Suites Madison Nashville,0.4375
OR|Nashville,Comfort Inn Nashville (Indiana),0.307692307692
La Quinta AIRPORT BNA zone|Nashville,La Quinta Inn & Suites Airport Nashville (Tennessee),0.608695652174
Ramada Inn and Suites Opryland South Airport AIRPORT ZONE|Nashville,Ramada Inn and Suites Airport North Opryland Nashville (Tennessee),0.622641509434
Holiday Inn at the Crossings|Nashville,Holiday Inn Crossings Nashville (Tennessee),0.677419354839
Thrifty Inn|Nashville,Thrifty Inn Nashville (Tennessee),0.628571428571
Hampton Inn and Suites ProvidenceWarwick Airport|Providence-Newport,Hampton Inn & Suites Downtown Providence,0.602739726027
NYLO Providence Warwick|Providence-Newport,Providence Inn Bed and Breakfast,0.509803921569
Sheraton Inn Providence Airport|Providence-Newport,Residence Inn Airport Newport News,0.576923076923
Wingate Inn|Providence-Newport,Pineapple Inn Newport,0.666666666667
OR|Amarillo,Courtyard Hotel Amarillo,0.363636363636
OR|Amarillo,Courtyard Hotel Amarillo,0.363636363636
Days Inn|Harrisburg,Wingate Inn Harrisburg,0.526315789474
Sheraton Harrisburg Hershey|Harrisburg,Sheraton Hershey Hotel Harrisburg (Pennsylvania),0.64
OR|Harrisburg,Comfort Inn Harrisburg (Illinois),0.307692307692
Four Points|Harrisburg,Four Points Hotel Harrisburg (Pennsylvania),0.564102564103
OR|Harrisburg,Comfort Inn Harrisburg (Illinois),0.307692307692
OR|Harrisburg,Comfort Inn Harrisburg (Illinois),0.307692307692
OR|Harrisburg,Comfort Inn Harrisburg (Illinois),0.307692307692
OR|Harrisburg,Comfort Inn Harrisburg (Illinois),0.307692307692
La Quinta Inn Harrisburg AirportHershey|Harrisburg,La Quinta Inn & Suites Airport Hershey Harrisburg (Pennsylvania),0.698795180723
Days Inn North|Harrisburg,Red Roof Inn North Harrisburg,0.6875
Holiday Inn I|Harrisburg,Rodeway Inn Harrisburg (Pennsylvania),0.5
Comfort Suites in Grantville|Harrisburg,Comfort Inn Harrisburg (Illinois),0.564102564103
Days Inn|Harrisburg,Wingate Inn Harrisburg,0.526315789474
REVIEW|Harrisburg,Red Roof Inn North Harrisburg,0.25
OR|Harrisburg,Comfort Inn Harrisburg (Illinois),0.307692307692
Holiday Inn West|Harrisburg,Holiday Inn East Airport Harrisburg (Pennsylvania),0.535714285714
Holiday Inn Rt|Harrisburg,Holiday Inn East Airport Harrisburg (Pennsylvania),0.518518518519
Ramada Hotel and Conference Center York|Harrisburg,Red Roof Inn North Harrisburg,0.416666666667
Hawthorn Suites|Anchorage,Homewood Suites Anchorage,0.666666666667
Extended StayAmerica|Anchorage,Extended Stay Deluxe Hotel Midtown Anchorage,0.612244897959
Inlet Tower|Anchorage,Inlet Tower Hotel & Suites Anchorage,0.6875
Customer Favorite|Kansas City,Comfort Inn Kansas City (Kansas),0.5
Courtyard|Kansas City,Courtyard Hotel South Kansas City (Missouri),0.486486486486
Four Points|Kansas City,Comfort Inn Kansas City (Kansas),0.545454545455
OR|Kansas City,Comfort Inn Kansas City (Kansas),0.307692307692
OR|Kansas City,Comfort Inn Kansas City (Kansas),0.307692307692
REVIEW|Kansas City,Regency Inn Kansas City (Kansas),0.352941176471
Raphael|Kansas City,Raphael Hotel Kansas City (Missouri),0.518518518519
Marriott|Kansas City,Marriott Hotel Airport Kansas City (Missouri),0.432432432432
Sheraton Suites|Kansas City,Hawthorn Suites Kansas City (Missouri),0.571428571429
OR|Kansas City,Comfort Inn Kansas City (Kansas),0.307692307692
Holiday Inn at the Plaza|Kansas City,Holiday Inn Plaza Kansas City (Missouri),0.641509433962
OR|Kansas City,Comfort Inn Kansas City (Kansas),0.307692307692
REVIEW|Kansas City,Regency Inn Kansas City (Kansas),0.352941176471
OR|Kansas City,Comfort Inn Kansas City (Kansas),0.307692307692
Hotel Phillips|Kansas City,Phillips Hotel Kansas City (Missouri),0.551724137931
Westin|Kansas City,Best Western Inn Kansas City (Kansas),0.545454545455
Aladdin Holiday Inn|Kansas City,La Quinta Inn North Kansas City,0.473684210526
OR|Kansas City,Comfort Inn Kansas City (Kansas),0.307692307692
now Crowne Plaza not yet reported to the board|Kansas City,Crowne Plaza Hotel Downtown Kansas City (Missouri),0.525
Drury Inn|Kansas City,Regency Inn Kansas City (Kansas),0.6
th Street  not yet reported to the board|Kansas City,Motel 6 North Airport Kansas City (Missouri),0.465753424658
Radisson|Kansas City,Crossland Hotel Kansas City (Missouri),0.466666666667
Holiday Inn Lenexa|Kansas City,Days Inn Speedway Kansas City (Kansas),0.628571428571
Amenities Restaurant  Pool  Fitness  HiSpeed Internet  Business  Laundry|Kansas City,Americas Best Value Inn & Suites Kansas City (Missouri),0.465517241379
ExtendedStay America|Kansas City,Extended Stay America Hotel South Kansas City (Missouri),0.666666666667
Homestead Suites in Shawnee Mission|Kansas City,Homewood Suites Airport Kansas City (Missouri),0.6
Holiday Inn I|Kansas City,Holiday Inn Plaza Kansas City (Missouri),0.619047619048
Sheraton Overland Park Hotel at the Convention Center|Kansas City,Sheraton Sports Complex Hotel Kansas City (Missouri),0.452380952381
OR|Kansas City,Comfort Inn Kansas City (Kansas),0.307692307692
Chase Suites by Woodfin|Kansas City,Chase Suite Hotel Kansas City (Missouri),0.63829787234
OR|Kansas City,Comfort Inn Kansas City (Kansas),0.307692307692
Crowne Plaza|Kansas City,Crowne Plaza Hotel Downtown Kansas City (Missouri),0.521739130435
Hyatt Place Convention Center|Kansas City,Hyatt Place Hotel Airport Kansas City (Missouri),0.55737704918
Hyatt Place Overland ParkMetcalf|Kansas City,Hyatt Place Hotel Airport Kansas City (Missouri),0.5
Pear Tree Inn|Kansas City,Regency Inn Kansas City (Kansas),0.583333333333
Extended Stay Deluxe|Kansas City,Extended Stay America Hotel South Kansas City (Missouri),0.533333333333
Homestead Overland Park|Kansas City,Homestead Hotel Airport Kansas City (Missouri),0.528301886792
REVIEW|Houston,Hotel Preet Houston,0.545454545455
Doubletree|Houston,Doubletree Hotel Downtown Houston,0.666666666667
Customer Favorite|Houston,Comfort Suites Houston,0.58064516129
or|Houston,Hotel Sorella Houston,0.444444444444
AmeriSuites|Houston,Houston Inn and Suites,0.666666666667
OR|Houston,Hotel Sorella Houston,0.444444444444
La Quinta|Houston,La Quinta Inn East Houston,0.666666666667
OR|Houston,Hotel Sorella Houston,0.444444444444
OR|Houston,Hotel Sorella Houston,0.444444444444
REVIEW|Houston,Hotel Preet Houston,0.545454545455
La Quinta|Houston,La Quinta Inn East Houston,0.666666666667
OR|Houston,Hotel Sorella Houston,0.444444444444
OR|Houston,Hotel Sorella Houston,0.444444444444
OR|Houston,Hotel Sorella Houston,0.444444444444
OR|Houston,Hotel Sorella Houston,0.444444444444
OR|Houston,Hotel Sorella Houston,0.444444444444
OR|Houston,Hotel Sorella Houston,0.444444444444
OR|Houston,Hotel Sorella Houston,0.444444444444
Aloft|Houston,Aloft Hotel Galleria Houston,0.5
Hotel Indigo|Houston,Hotel Indigo Galleria Houston,0.571428571429
OR|Houston,Hotel Sorella Houston,0.444444444444
La Quinta|Houston,La Quinta Inn East Houston,0.666666666667
Houston Northwest Inn|Houston,Preet Hotel Northwest Houston,0.620689655172
OR|Houston,Hotel Sorella Houston,0.444444444444
La Quinta Inn StaffordSugarland|Houston,La Quinta Inn & Suites Galleria Houston,0.677419354839
OR|Houston,Hotel Sorella Houston,0.444444444444
Best Western|Houston,Best Western Heritage Inn Houston,0.648648648649
REVIEW|Houston,Hotel Preet Houston,0.545454545455
La Quinta Woodlands|Houston,La Quinta Inn East Houston,0.648648648649
Crowne Plaza|Hampton,Crowne Plaza Hotel Marina Hampton (Virginia),0.545454545455
OR|Hampton,Courtyard Hotel Hampton,0.363636363636
La Quinta|Tacoma,La Quinta Inn & Suites Tacoma,0.58064516129
Clarion Federal Way|Tacoma,Rodeway Inn Tacoma,0.466666666667
now Days Inn not yet reported to the board|Tacoma,Days Inn North Fife Tacoma,0.491803278689
Extended Stay America Des Moines|Des Moines,Candlewood Suites Des Moines,0.421052631579
Chase Suites|Des Moines,Embassy Suites Des Moines,0.692307692308
OR|Des Moines,Hotel Fort Des Moines,0.666666666667
OR|Des Moines,Hotel Fort Des Moines,0.666666666667
OR|Des Moines,Hotel Fort Des Moines,0.666666666667
Clarion|Des Moines,Marriott Hotel West Des Moines,0.533333333333
REVIEW|Des Moines,Residence Inn West Des Moines,0.421052631579
OR|Des Moines,Hotel Fort Des Moines,0.666666666667
Holiday Inn Express|Milwaukee,Holiday Inn Express Hotel & Suites Airport Milwaukee,0.678571428571
OR|Milwaukee,The Astor Hotel Milwaukee,0.363636363636
OR|Milwaukee,The Astor Hotel Milwaukee,0.363636363636
OR|Milwaukee,The Astor Hotel Milwaukee,0.363636363636
OR|Milwaukee,The Astor Hotel Milwaukee,0.363636363636
Four Points by Sheraton Milwaukee Airport|Milwaukee,Howard Johnson Inn Airport Milwaukee,0.586206896552
OR|Milwaukee,The Astor Hotel Milwaukee,0.363636363636
Days Inn Oak Creek|Milwaukee,Ramada Inn City Center Milwaukee,0.55
Sheraton|Milwaukee,The Astor Hotel Milwaukee,0.588235294118
OR|Milwaukee,The Astor Hotel Milwaukee,0.363636363636
Best Western Midway Brookfield|Milwaukee,Best Western Inn Towne Hotel Milwaukee,0.653846153846
Wyndham Garden Hotel|Milwaukee,Wyndham Hotel Airport Milwaukee,0.666666666667
TownePlace Suites|Milwaukee,Staybridge Suites Milwaukee,0.588235294118
Extended Stay America Waukesha|Milwaukee,Intercontinental Hotels and Resorts MiIwaukee,0.454545454545
Delafield|Milwaukee,The Pfister Hotel Milwaukee,0.4
Radisson|Milwaukee,Radisson Hotel North Shore Milwaukee,0.551724137931
InterContinental|Milwaukee,Intercontinental Hotels and Resorts MiIwaukee,0.615384615385
OR|Milwaukee,The Astor Hotel Milwaukee,0.363636363636
OR|Milwaukee,The Astor Hotel Milwaukee,0.363636363636
OR|Milwaukee,The Astor Hotel Milwaukee,0.363636363636
Hilton|Milwaukee,Hilton Milwaukee River Hotel,0.631578947368
Aloft|Milwaukee,Aloft Hotel Downtown Milwaukee,0.5
Ambassador Inn sister property to Ambassador Hotel above|Milwaukee,Ambassador Inn Marquette Milwaukee,0.533333333333
La Quitna Bayshore|Milwaukee,La Quinta Inn Northwest Milwaukee,0.585365853659
Courtyard|Milwaukee,Courtyard Hotel Downtown Milwaukee,0.642857142857
